180.93873,58.330556;180.62014,57.886463
180.96752,61.757801;181.12199,61.043392
181.12199,61.043392;182.01017,61.806072
181.14146,58.060239;180.93873,58.330556
181.28628,58.34021;181.14146,58.060239
181.35382,48.348139;181.39243,50.085891
181.39243,50.085891;192.89056,49.04324
181.44074,58.089201;181.28628,58.34021
181.48901,58.22436;181.44074,58.089201
181.75951,41.561846;181.75951,42.872105
181.75951,42.872105;184.33562,42.538988
181.87518,58.205051;181.48901,58.22436
182.00069,57.915426;181.87518,58.205051
182.01017,61.806072;182.22256,61.439213
182.04886,30.236896;184.30794,30.381708
182.17446,58.098855;182.00069,57.915426
182.22256,61.439213;182.32876,61.873651
182.26135,57.876809;182.17446,58.098855
182.32876,61.873651;182.50253,61.188204
182.50253,61.188204;182.66665,61.699876
182.52201,57.983005;182.26135,57.876809
182.66665,61.699876;182.86939,61.323363
182.66672,23.961679;182.04886,30.236896
182.85987,47.508225;181.35382,48.348139
182.86939,61.323363;183.06248,61.931576
182.89852,57.731996;182.52201,57.983005
183.06248,61.931576;183.21694,61.313709
183.06265,57.92508;182.89852,57.731996
183.21694,61.313709;183.43899,61.902614
183.304,57.722342;183.06265,57.92508
183.37146,22.957665;177.14451,19.810403
183.39077,29.136339;183.9314,23.874812
183.43899,61.902614;183.72861,61.516447
183.70948,57.92508;183.304,57.722342
183.72861,61.516447;184.05686,61.82538
183.88321,47.411683;182.85987,47.508225
183.92173,34.803322;171.18787,33.316579
183.9314,23.874812;183.37146,22.957665
183.94588,34.431648;183.92173,34.803322
184.05686,61.82538;184.21132,61.207513
184.08595,48.048859;183.88321,47.411683
184.16322,57.548567;183.70948,57.92508
184.21132,61.207513;184.32717,61.748147
184.29824,30.903034;184.84853,30.922342
184.30794,30.381708;184.29824,30.903034
184.32717,61.748147;184.56853,61.168896
184.33562,42.538988;184.38003,41.295353
184.38003,41.295353;181.75951,41.561846
184.4625,57.625801;184.16322,57.548567
184.56853,61.168896;184.91608,62.018464
184.5687,57.172054;184.4625,57.625801
184.75213,57.27825;184.5687,57.172054
184.81005,56.9307;184.75213,57.27825
184.84853,30.922342;183.94588,34.431648
184.91608,62.018464;185.28294,61.110971
185.18657,57.133437;184.81005,56.9307
185.28294,61.110971;185.6691,61.999155
185.37965,56.583149;185.18657,57.133437
185.38935,55.926665;185.37965,56.583149
185.6691,61.999155;186.15181,61.082008
185.7369,55.859086;185.38935,55.926665
185.93964,55.530844;185.7369,55.859086
186.11342,56.21629;185.93964,55.530844
186.15181,61.082008;186.49936,61.082008
186.32581,56.679691;186.11342,56.21629
186.49936,61.082008;186.75037,61.815726
186.74094,56.409374;186.32581,56.679691
186.75037,61.815726;187.13654,61.612988
187.03056,56.525224;186.74094,56.409374
187.13654,61.612988;187.37789,61.989501
187.30088,56.110094;187.03056,56.525224
187.37789,61.989501;187.58063,61.497138
187.52293,56.225945;187.30088,56.110094
187.58063,61.497138;187.76406,61.912268
187.76406,61.912268;188.40124,61.2944
187.77394,55.839777;187.52293,56.225945
187.88013,55.98459;187.77394,55.839777
187.92823,33.509682;188.01512,29.676973
187.98633,55.617731;187.88013,55.98459
188.01512,29.676973;183.39077,29.136339
188.17924,33.036627;187.92823,33.509682
188.37249,55.250873;187.98633,55.617731
188.40124,61.2944;188.6619,61.806072
188.4399,33.355215;188.17924,33.036627
188.44973,55.405339;188.37249,55.250873
188.48817,33.239365;188.4399,33.355215
188.64264,33.500028;188.48817,33.239365
188.65247,55.144677;188.44973,55.405339
188.6619,61.806072;188.96118,60.869617
188.68134,36.299724;191.2397,37.091366
188.73918,33.258674;188.64264,33.500028
188.83572,33.625532;188.73918,33.258674
188.89382,55.52119;188.65247,55.144677
188.96118,60.869617;189.20253,61.333017
189.00002,54.507501;188.89382,55.52119
189.08673,33.277982;188.83572,33.625532
189.15448,54.633005;189.00002,54.507501
189.20253,61.333017;189.45354,61.149588
189.27982,34.011699;189.08673,33.277982
189.28964,53.899288;189.32826,54.45923
189.32826,54.45923;189.15448,54.633005
189.35722,52.798711;189.46342,53.204187
189.43428,33.519336;189.27982,34.011699
189.45354,61.149588;189.59835,61.699876
189.46342,53.204187;189.28964,53.899288
189.55996,52.624936;189.35722,52.798711
189.58892,52.209806;189.55996,52.624936
189.59835,61.699876;189.78178,61.130279
189.62737,33.606224;189.43428,33.519336
189.78178,61.130279;189.94591,61.632297
189.78183,33.29729;189.62737,33.606224
189.9363,33.837924;189.78183,33.29729
189.94591,61.632297;190.18726,61.188204
19.445933,59.737562;15.677342,48.733274
19.532072,72.120078;18.799889,72.163147
19.553607,68.028464;19.532072,72.120078
19.661281,65.05666;17.701614,65.121265
19.747421,74.467372;20.048908,73.993606
19.768955,73.476771;19.747421,74.467372
19.900243,50.034519;31.217103,40.764465
190.10059,51.978106;189.58892,52.209806
190.18726,61.188204;190.34173,61.439213
190.34173,61.439213;190.49619,61.091663
190.48676,51.447126;190.10059,51.978106
190.49619,61.091663;190.88236,61.36198
190.66053,51.64021;190.48676,51.447126
190.82449,33.461411;189.9363,33.837924
190.88236,61.36198;191.01752,61.130279
190.91154,51.22508;190.66053,51.64021
190.93076,40.721338;191.0273,41.831568
190.97895,33.953774;190.82449,33.461411
191.01752,61.130279;191.38438,61.313709
191.0273,41.831568;192.05065,47.257217
191.05636,51.389201;190.91154,51.22508
191.17204,33.432449;190.97895,33.953774
191.2397,37.091366;191.52932,40.663413
191.28806,50.896838;191.05636,51.389201
191.35547,33.760691;191.17204,33.432449
191.38438,61.313709;191.62573,60.464141
191.50045,51.089922;191.28806,50.896838
191.52932,40.663413;190.93076,40.721338
191.61613,33.171786;191.35547,33.760691
191.62573,60.464141;191.96363,60.985467
191.64526,50.259662;191.50045,51.089922
191.80921,33.664149;191.61613,33.171786
191.848,50.182429;191.64526,50.259662
191.96363,60.985467;192.15671,60.164861
192.02177,49.93142;191.848,50.182429
192.05065,47.257217;184.08595,48.048859
192.15671,60.164861;192.67804,60.145553
192.28222,59.711115;193.61449,59.373219
192.39829,49.998999;192.02177,49.93142
192.44639,33.59657;191.80921,33.664149
192.67804,60.145553;192.28222,59.711115
192.68774,33.818616;192.44639,33.59657
192.71687,49.661103;192.39829,49.998999
192.85186,33.268328;192.68774,33.818616
192.881,49.844532;192.71687,49.661103
192.89056,49.04324;192.90026,48.28056
192.90026,48.28056;194.07807,48.28056
192.94835,59.151173;193.41176,58.958089
192.97737,33.866887;192.85186,33.268328
192.99685,49.506636;192.881,49.844532
193.04508,37.255488;193.52779,36.792087
193.19941,33.384178;192.97737,33.866887
193.21889,49.545253;192.99685,49.506636
193.23798,58.687772;193.91377,58.678122
193.38284,33.886195;193.19941,33.384178
193.41176,58.958089;193.23798,58.687772
193.43106,58.243684;194.57991,57.732012
193.48921,49.690066;193.21889,49.545253
193.52779,36.792087;194.39666,37.023787
193.61449,59.373219;192.94835,59.151173
193.63385,33.693112;193.38284,33.886195
193.74022,49.371478;193.48921,49.690066
193.77866,34.137204;193.63385,33.693112
193.91377,58.678122;193.43106,58.243684
193.92343,57.307229;194.5606,57.28792
194.00066,53.947574;194.48337,54.102041
194.03933,33.577261;193.77866,34.137204
194.07807,48.28056;193.04508,37.255488
194.13582,55.656364;194.74403,55.366739
194.14547,57.017603;194.81161,56.380427
194.15535,49.361828;193.74022,49.371478
194.32895,33.895849;194.03933,33.577261
194.38683,55.077113;194.41579,54.333742
194.39666,37.023787;195.17865,36.63762
194.41579,54.333742;194.00066,53.947574
194.48337,54.102041;194.62818,53.628987
194.5606,57.28792;194.14547,57.017603
194.56082,49.15909;194.15535,49.361828
194.57991,57.732012;193.92343,57.307229
194.59927,33.722074;194.32895,33.895849
194.62818,53.628987;194.84057,54.082733
194.74403,55.366739;194.38683,55.077113
194.79235,34.050316;194.59927,33.722074
194.81161,56.380427;194.13582,55.656364
194.84057,54.082733;194.90815,53.657949
194.90815,53.657949;195.07227,54.073079
194.96613,33.442103;194.79235,34.050316
195.07227,54.073079;195.32328,53.17524
195.11111,49.487332;194.56082,49.15909
195.14956,34.12755;194.96613,33.442103
195.17865,36.63762;195.48758,36.772779
195.25592,49.15909;195.11111,49.487332
195.32328,53.17524;195.85426,54.015154
195.32333,33.625532;195.14956,34.12755
195.48758,36.772779;195.88341,36.434882
195.53572,33.953774;195.32333,33.625532
195.59382,49.004623;195.25592,49.15909
195.64192,33.432449;195.53572,33.953774
195.68071,48.714998;195.59382,49.004623
195.8157,34.050316;195.64192,33.432449
195.85426,54.015154;196.01838,53.503482
195.88341,36.434882;196.08614,36.714853
195.9412,33.442103;195.8157,34.050316
195.96064,47.575805;196.25026,47.98128
196.01838,53.503482;196.34663,53.93792
196.03787,48.261251;196.04757,48.579839
196.04757,48.579839;195.68071,48.714998
196.08614,36.714853;196.54954,36.077678
196.25026,47.98128;196.03787,48.261251
196.28875,33.567607;195.9412,33.442103
196.34663,53.93792;196.59763,53.609678
196.39508,47.402029;195.96064,47.575805
196.42391,33.393832;196.28875,33.567607
196.51093,46.407649;196.39508,47.402029
196.54954,36.077678;197.0226,36.483153
196.56872,34.079279;196.42391,33.393832
196.59763,53.609678;196.94518,54.015154
196.66526,33.500028;196.56872,34.079279
196.93558,33.760691;196.66526,33.500028
196.94518,54.015154;197.2155,53.841378
197.0226,36.483153;197.38946,36.241799
197.09983,46.436611;196.51093,46.407649
197.2155,53.841378;197.43755,54.063425
197.32188,46.137332;197.09983,46.436611
197.38946,36.241799;198.13283,37.081712
197.42794,33.036627;196.93558,33.760691
197.43755,54.063425;197.65959,53.677257
197.50531,46.282145;197.32188,46.137332
197.59219,45.895977;197.50531,46.282145
197.65959,53.677257;197.96853,53.252474
197.82377,33.500028;197.42794,33.036627
197.92031,33.220057;197.82377,33.500028
197.96853,53.252474;198.16161,53.773799
198.11339,33.664149;197.92031,33.220057
198.13283,37.081712;198.54796,36.888629
198.16161,53.773799;198.3547,53.455211
198.28717,33.287636;198.11339,33.664149
198.3547,53.455211;198.52847,53.976537
198.46107,45.799436;197.59219,45.895977
198.4706,33.519336;198.28717,33.287636
198.52847,53.976537;198.68294,53.484174
198.54796,36.888629;198.81828,37.207217
198.63472,33.094552;198.4706,33.519336
198.68294,53.484174;198.87602,53.957229
198.7216,33.538645;198.63472,33.094552
198.81828,37.207217;199.19479,36.975516
198.87602,53.957229;199.18495,53.020773
198.89551,45.056064;198.89551,45.673931
198.89551,45.673931;198.46107,45.799436
199.07881,33.123515;198.7216,33.538645
199.18495,53.020773;199.407,53.561407
199.19479,36.975516;199.68715,37.989205
199.2141,44.698859;199.26237,44.998139
199.26237,44.998139;198.89551,45.056064
199.32982,33.934466;199.07881,33.123515
199.407,53.561407;199.56147,53.242819
199.47463,33.528991;199.32982,33.934466
199.54234,44.254767;199.2141,44.698859
199.56147,53.242819;199.79317,53.879995
199.66771,33.760691;199.47463,33.528991
199.68715,37.989205;200.44983,38.597418
199.74508,43.598283;199.54234,44.254767
199.79317,53.879995;199.88006,53.281436
199.8608,33.133169;199.66771,33.760691
199.88006,53.281436;200.12141,53.773799
20.048908,73.993606;20.221186,74.445837
20.221186,74.445837;20.479604,74.208954
20.479604,74.208954;20.630348,74.575046
20.630348,74.575046;20.845696,74.058211
20.845696,74.058211;20.95337,74.811929
20.95337,74.811929;21.104114,68.136138
200.01526,33.71242;199.8608,33.133169
200.12141,53.773799;200.30484,53.329707
200.218,33.29729;200.01526,33.71242
200.30484,53.329707;200.53654,53.609678
200.44983,38.597418;200.61395,39.234594
200.53654,53.609678;200.54624,53.233165
200.54624,53.233165;200.86483,53.05939
200.57521,33.702766;200.218,33.29729
200.59464,43.347274;199.74508,43.598283
200.61395,39.234594;201.13528,39.784882
200.67188,42.739061;200.59464,43.347274
200.69106,33.490374;200.57521,33.702766
200.86483,53.05939;201.00964,53.493828
200.95172,33.837924;200.69106,33.490374
201.00964,53.493828;201.20273,53.271782
201.04839,42.449436;200.67188,42.739061
201.09666,42.053614;201.04839,42.449436
201.13515,33.393832;200.95172,33.837924
201.13528,39.784882;201.41525,40.431712
201.1739,41.001309;201.46352,41.368168
201.20273,53.271782;201.46339,53.484174
201.21238,33.741382;201.13515,33.393832
201.41525,40.431712;201.1739,41.001309
201.44408,33.577261;201.21238,33.741382
201.46339,53.484174;201.73371,52.721494
201.46352,41.368168;201.09666,42.053614
201.6082,33.808962;201.44408,33.577261
201.73371,52.721494;201.93645,53.126969
201.75302,33.606224;201.6082,33.808962
201.85921,34.272362;201.75302,33.606224
201.93645,53.126969;202.03299,52.702185
202.03299,52.702185;202.4095,52.673223
202.06195,33.857233;201.85921,34.272362
202.10057,52.451177;202.73774,52.41256
202.11022,34.262708;202.06195,33.857233
202.3033,34.610259;202.43846,34.397867
202.38054,51.891234;203.74178,51.543684
202.4095,52.673223;202.10057,52.451177
202.43846,34.397867;202.11022,34.262708
202.56397,34.986772;202.88255,34.648875
202.73774,52.41256;202.38054,51.891234
202.88255,34.648875;202.3033,34.610259
202.93083,35.189509;202.56397,34.986772
202.96944,51.331292;203.46181,51.1189
203.04668,35.546714;203.86728,35.46948
203.32665,50.829275;204.00244,50.867891
203.46181,51.1189;203.32665,50.829275
203.53904,36.125965;203.65489,35.88461
203.54869,50.501033;203.87694,50.172791
203.63558,39.582157;204.07967,39.418036
203.65489,35.88461;203.04668,35.546714
203.66454,42.439793;204.04106,42.169476
203.69351,38.201609;204.20518,38.037488
203.70316,39.987632;204.34034,39.77524
203.72247,36.618324;204.11829,36.135615
203.72247,39.109102;204.33068,39.070485
203.74178,51.543684;202.96944,51.331292
203.77074,40.383453;204.02175,40.209678
203.79005,40.817891;204.12794,40.615154
203.80936,41.966739;204.3693,41.850889
203.82866,41.648151;204.31137,41.48403
203.82866,43.762416;204.38861,43.463136
203.86728,35.46948;202.93083,35.189509
203.87694,36.850024;203.72247,36.618324
203.87694,50.172791;204.65892,49.989361
203.88659,41.223367;204.15691,40.95305
203.9059,46.021494;204.52377,45.59671
203.91555,37.805788;204.45619,37.632012
204.00244,50.867891;203.54869,50.501033
204.01209,38.906364;204.33068,38.674664
204.02175,40.209678;203.70316,39.987632
204.0314,43.192819;204.48515,43.038353
204.04106,42.169476;203.80936,41.966739
204.07967,37.4872;204.34999,37.361695
204.07967,39.418036;203.72247,39.109102
204.08933,42.932157;204.54307,42.700456
204.08933,49.574231;204.63962,49.47769
204.11829,36.135615;203.53904,36.125965
204.12794,38.529851;204.51411,38.346422
204.12794,40.615154;203.77074,40.383453
204.1376,44.196854;204.37895,43.926537
204.15691,40.95305;203.79005,40.817891
204.16656,45.316739;204.42722,44.930572
204.16656,46.504203;204.59134,46.224231
204.20518,37.245845;204.39826,37.033453
204.20518,38.037488;203.91555,37.805788
204.20518,44.776105;204.38861,44.370629
204.24379,49.139793;204.55273,48.811551
204.29206,47.807517;205.41195,47.739938
204.31137,41.48403;203.88659,41.223367
204.33068,38.674664;204.12794,38.529851
204.33068,39.070485;204.01209,38.906364
204.34034,39.77524;203.63558,39.582157
204.34999,37.361695;204.20518,37.245845
204.3693,41.850889;203.82866,41.648151
204.37895,43.926537;203.82866,43.762416
204.38861,43.463136;204.0314,43.192819
204.38861,44.370629;204.1376,44.196854
204.39826,37.033453;203.87694,36.850024
204.41757,47.35377;204.82304,47.131724
204.42722,44.930572;204.20518,44.776105
204.45619,37.632012;204.07967,37.4872
204.46584,46.919332;204.70719,46.745557
204.48515,43.038353;204.08933,42.932157
204.51411,38.346422;203.69351,38.201609
204.52377,45.59671;204.16656,45.316739
204.54307,42.700456;203.66454,42.439793
204.55273,48.811551;205.33472,48.570197
204.58169,48.232301;204.29206,47.807517
204.59134,46.224231;203.9059,46.021494
204.63962,49.47769;204.24379,49.139793
204.65892,49.989361;204.08933,49.574231
204.70719,46.745557;204.16656,46.504203
204.82304,47.131724;204.46584,46.919332
205.33472,48.570197;204.58169,48.232301
205.41195,47.739938;204.41757,47.35377
21.104114,68.136138;37.212151,86.0531
21.793227,58.962309;19.445933,59.737562
22.374667,60.082119;21.793227,58.962309
22.783829,65.982657;22.374667,60.082119
23.398211,66.873053;30.693071,70.383836
23.803367,58.521595;26.958211,57.564676
24.296779,59.553274;23.803367,58.521595
26.529255,52.992484;29.777735,53.05851
26.568871,52.120941;26.529255,52.992484
26.687718,50.879652;19.900243,50.034519
26.748885,56.129297;29.91868,55.680741
26.780154,50.021313;26.687718,50.879652
26.958211,57.564676;26.748885,56.129297
27.097079,34.980586;49.136565,27.189515
27.287152,58.686066;24.296779,59.553274
27.346959,58.985103;27.287152,58.686066
27.612082,50.153365;26.780154,50.021313
27.638191,46.954774;28.301508,47.165829
27.78375,49.242206;27.612082,50.153365
27.812967,65.044082;23.398211,66.873053
28.140704,47.557789;28.904523,47.979899
28.301508,47.165829;28.140704,47.557789
28.417599,50.325033;28.628883,49.545926
28.469018,62.020252;29.201202,63.269271
28.576693,64.690568;29.653433,63.915315
28.628883,49.545926;27.78375,49.242206
28.78392,44.341709;27.638191,46.954774
28.822055,73.369052;31.302727,70.909402
28.904523,47.979899;29.175879,47.467337
29.175879,47.467337;30.633166,48.030151
29.201202,63.269271;22.783829,65.982657
29.537688,44.623116;28.78392,44.341709
29.653433,63.915315;29.99799,64.51829
29.777735,53.05851;30.028634,50.589137
29.809045,44.100503;29.537688,44.623116
29.91868,55.680741;30.471899,58.058088
29.99799,64.51829;32.668306,62.623227
30.028634,50.589137;28.417599,50.325033
30.471899,58.058088;27.346959,58.985103
30.502513,45.135678;30.78392,44.603015
30.530432,41.622804;31.230308,42.137806
30.633166,48.030151;31.678392,45.859296
30.693071,70.383836;27.812967,65.044082
30.78392,44.603015;29.809045,44.100503
31.019025,42.401911;31.38877,42.745246
31.217103,40.764465;30.530432,41.622804
31.230308,42.137806;31.019025,42.401911
31.277704,35.006517;35.384613,39.426334
31.302727,70.909402;35.84362,72.759395
31.322744,43.03576;31.639669,43.352685
31.38877,42.745246;31.322744,43.03576
31.397753,60.512815;28.469018,62.020252
31.440822,91.609081;31.69924,91.802894
31.462357,92.27666;37.405964,92.018242
31.505427,91.996707;31.785379,92.125916
31.526961,69.665109;28.576693,64.690568
31.639669,43.352685;32.062236,42.718835
31.642762,34.654496;31.277704,35.006517
31.678392,45.859296;30.502513,45.135678
31.69924,91.802894;31.505427,91.996707
31.732106,40.157026;27.097079,34.980586
31.74231,87.474397;35.984667,87.431327
31.785379,87.043701;32.216075,87.237514
31.785379,92.125916;31.462357,92.27666
31.979192,70.11734;33.465094,68.329951
32.022262,67.037863;33.120537,67.985394
32.062236,42.718835;33.079036,43.577174
32.108401,86.419191;32.474493,86.63454
32.216075,87.237514;31.74231,87.474397
32.431981,39.417534;31.732106,40.157026
32.474493,86.63454;31.785379,87.043701
32.496028,86.096169;33.077468,86.289983
32.668306,62.623227;31.397753,60.512815
33.077468,86.289983;32.108401,86.419191
33.079036,43.577174;34.729687,41.71524
33.120537,67.985394;31.526961,69.665109
33.465094,68.329951;34.175743,68.932926
34.175743,68.932926;36.135411,66.370284
34.348022,64.755173;32.022262,67.037863
34.519193,77.069039;38.156112,78.540624
34.654496,38.265969;31.642762,34.654496
34.729687,41.71524;32.431981,39.417534
34.902214,37.379398;35.514991,38.226856
35.384613,39.426334;35.99739,38.996086
35.514991,38.226856;34.654496,38.265969
35.68318,91.436802;31.440822,91.609081
35.84362,72.759395;33.636242,76.690631
35.984667,87.431327;35.68318,91.436802
35.99739,38.996086;36.766621,40.052149
36.135411,66.370284;34.348022,64.755173
36.642481,73.11678;34.519193,77.069039
36.766621,40.052149;38.878746,38.800519
36.910664,70.634176;38.095078,72.615378
37.212151,86.0531;32.496028,86.096169
37.405964,92.018242;37.492104,89.99397
37.418512,35.906126;34.902214,37.379398
37.492104,89.99397;42.48818,89.735552
37.882817,73.726437;36.642481,73.11678
38.095078,72.615378;31.979192,70.11734
38.156112,78.540624;37.882817,73.726437
38.173426,53.973105;39.532067,54.060759
38.348735,55.441314;38.348735,56.471251
38.348735,56.471251;51.891316,58.772175
38.439635,67.813116;36.910664,70.634176
38.878746,38.800519;37.418512,35.906126
38.913401,73.046075;38.439635,67.813116
39.48824,55.331746;38.348735,55.441314
39.532067,54.060759;39.48824,55.331746
39.816943,56.646559;40.145647,53.381439
40.145647,53.381439;43.103978,53.403352
40.410914,34.757346;41.37884,37.903106
41.24685,28.399831;41.796808,34.405373
41.37884,37.903106;43.710662,37.331149
41.411439,81.896881;41.90674,82.004555
41.497578,85.536264;38.913401,73.046075
41.548115,50.00675;38.173426,53.973105
41.613855,49.349343;41.548115,50.00675
41.796808,34.405373;40.410914,34.757346
41.885205,79.420378;41.411439,81.896881
41.90674,82.004555;41.497578,85.536264
41.983635,94.209697;42.207044,94.4331055
42.000821,94.6049583;45.540988,94.5362171
42.069562,93.711324;42.29297,94.055029
42.122088,86.354587;43.844873,72.830726
42.165157,79.463448;41.885205,79.420378
42.207044,94.4331055;42.000821,94.6049583
42.29297,94.055029;41.983635,94.209697
42.478756,28.267841;41.24685,28.399831
42.48818,89.735552;42.122088,86.354587
42.660458,72.636913;43.155759,72.723052
42.705417,101.685293;57.69098,101.8915163
42.825714,99.9323946;43.684978,100.4823235
43.014752,100.8947702;43.324087,101.2900316
43.028714,34.163391;42.478756,28.267841
43.082064,56.580819;39.816943,56.646559
43.103978,53.403352;43.257373,53.885451
43.147805,55.024956;43.082064,56.580819
43.155759,72.723052;42.165157,79.463448
43.257373,53.885451;44.922803,53.797796
43.263433,69.449761;42.660458,72.636913
43.314692,34.141393;43.028714,34.163391
43.324087,101.2900316;42.705417,101.685293
43.684978,100.4823235;43.014752,100.8947702
43.710662,37.331149;43.314692,34.141393
43.828073,19.08152;18.632543,43.590379
43.844873,72.830726;45.589192,72.873796
44.158203,16.968687;43.828073,19.08152
44.630168,89.552486;45.867508,89.552486
44.922803,51.672181;48.889158,51.628354
44.922803,53.797796;44.922803,51.672181
45.141939,56.274029;45.185766,54.981129
45.185766,54.981129;43.147805,55.024956
45.420691,99.898024;42.825714,99.9323946
45.540988,94.5362171;45.420691,99.898024
45.589192,72.873796;45.696866,69.643575
45.67847,93.694138;42.069562,93.711324
45.696866,69.643575;43.263433,69.449761
45.867508,89.552486;45.67847,93.694138
46.004991,86.734101;51.469909,84.328162
46.022176,88.452629;46.004991,86.734101
46.25783,4.37092;46.931296,16.915867
46.323856,37.185855;48.766819,37.383933
46.442703,33.897759;46.323856,37.185855
46.931296,16.915867;44.158203,16.968687
47.603222,99.9495799;47.912557,90.37738
47.912557,90.37738;55.938082,90.549233
48.304637,34.029811;46.442703,33.897759
48.359374,69.480081;48.754635,72.676543
48.754635,72.676543;49.321749,72.659358
48.766819,37.383933;50.219391,27.400799
48.889158,51.628354;49.130207,52.965081
48.995229,82.98771;44.630168,89.552486
49.108294,56.252115;45.141939,56.274029
49.130207,52.965081;49.941009,53.052735
49.136565,27.189515;48.304637,34.029811
49.152121,54.937302;49.108294,56.252115
49.321749,72.659358;48.995229,82.98771
49.532721,19.477676;60.017653,19.05511
49.875269,51.935144;50.795638,51.957057
49.941009,53.052735;49.875269,51.935144
50.00916,88.435443;46.022176,88.452629
50.050577,54.937302;49.152121,54.937302
50.050577,55.791931;50.050577,54.937302
50.112272,86.510692;50.00916,88.435443
50.219391,27.400799;50.972088,27.427209
50.549522,25.644506;49.532721,19.477676
50.642243,55.770017;50.050577,55.791931
50.662201,68.895782;48.359374,69.480081
50.664157,54.477117;50.642243,55.770017
50.795638,51.957057;50.861379,53.096562
50.861379,53.096562;51.825576,49.08638
50.972088,27.427209;51.064525,25.604891
51.064525,25.604891;50.549522,25.644506
51.315242,88.383887;51.452724,86.510692
51.354465,38.033502;52.442309,34.995748
51.409218,54.43329;50.664157,54.477117
51.452724,86.510692;50.112272,86.510692
51.469909,84.328162;51.641762,72.023502
51.641762,72.023502;50.662201,68.895782
51.825576,49.08638;41.613855,49.349343
51.891316,58.772175;52.176193,55.287919
52.176193,55.287919;51.409218,54.43329
52.442309,34.995748;55.151657,36.165694
52.873637,25.472839;52.979279,27.281952
52.931599,6.991485;53.096752,16.487794
52.979279,27.281952;63.160492,26.687718
53.096752,16.487794;61.932448,16.01986
53.224832,68.005783;55.235846,66.732141
53.571204,39.039245;51.354465,38.033502
53.68681,88.435443;51.315242,88.383887
53.703995,87.146547;53.68681,88.435443
54.599025,70.888237;53.224832,68.005783
54.830861,4.706866;54.913438,6.908909
54.913438,6.908909;52.931599,6.991485
55.151657,36.165694;53.571204,39.039245
55.235846,66.732141;57.079275,69.396735
55.84952,40.455495;57.676277,42.056474
55.903711,87.094992;53.703995,87.146547
55.938082,90.549233;55.903711,87.094992
56.977852,4.651815;54.830861,4.706866
57.060429,6.798807;56.977852,4.651815
57.079275,69.396735;54.599025,70.888237
57.112508,20.507682;57.27097,25.19553
57.27097,25.19553;52.873637,25.472839
57.330652,65.039538;59.609801,67.385721
57.676277,42.056474;60.016169,39.819209
57.69098,101.8915163;57.725351,100.1042474
57.725351,100.1042474;47.603222,99.9495799
57.881531,37.889825;55.84952,40.455495
58.393413,20.37563;57.112508,20.507682
58.53867,25.169119;58.393413,20.37563
58.922704,63.229626;57.330652,65.039538
59.00333,101.883954;65.866948,101.9519106
59.122254,88.275642;59.156233,90.144449
59.156233,90.144449;59.648918,90.144449
59.190211,100.117082;59.00333,101.883954
59.341077,44.150709;60.616805,46.176091
59.609801,67.385721;61.503505,65.207123
59.631929,91.197776;60.158593,91.180787
59.648918,90.144449;59.631929,91.197776
60.016169,39.819209;57.881531,37.889825
60.017653,19.05511;60.1365,25.155914
60.1365,25.155914;58.53867,25.169119
60.158593,91.180787;60.226549,90.144449
60.226549,90.144449;61.279877,90.093481
60.36339,60.987448;61.02527,61.308932
60.393224,47.991044;66.45622,47.88583
60.616805,46.176091;60.393224,47.991044
60.889126,93.423356;64.507816,93.491312
60.940094,91.554549;60.889126,93.423356
61.006359,63.389124;63.237838,63.483678
61.02527,61.308932;61.006359,63.389124
61.279877,89.413915;62.910836,89.227035
61.279877,90.093481;61.279877,89.413915
61.403486,58.737058;60.36339,60.987448
61.45702,22.831798;61.509841,20.137936
61.503505,65.207123;58.922704,63.229626
61.509841,20.137936;62.39459,20.137936
61.574616,7.624573;61.602142,6.71623
61.602142,6.71623;57.060429,6.798807
61.687617,91.52057;60.940094,91.554549
61.721595,92.302071;61.687617,91.52057
61.932448,15.028941;63.391302,15.001415
61.932448,16.01986;61.932448,15.028941
62.063507,42.269996;59.341077,44.150709
62.095356,96.6173164;62.146324,97.3648392
62.146324,97.3648392;63.046749,97.4158066
62.352848,39.665933;62.536973,43.072258
62.367939,59.115275;61.403486,58.737058
62.39459,20.137936;62.447411,20.573708
62.447411,20.573708;63.562117,20.548236
62.500231,22.897824;61.45702,22.831798
62.536973,43.072258;62.063507,42.269996
62.539847,22.039486;62.500231,22.897824
62.839465,39.310833;62.352848,39.665933
62.878921,38.469116;62.839465,39.310833
62.893847,100.2529953;59.190211,100.117082
62.893847,89.787677;64.286957,89.906601
62.910836,89.227035;62.893847,89.787677
62.944814,90.841004;62.995781,92.285082
62.978419,7.597047;61.574616,7.624573
62.995781,92.285082;61.721595,92.302071
63.010948,75.268872;63.297836,79.167936
63.03347,8.450339;62.978419,7.597047
63.046749,97.4158066;62.893847,100.2529953
63.124373,67.719706;66.358126,67.417132
63.160492,26.687718;63.305749,29.606068
63.237838,63.483678;63.124373,67.719706
63.297836,79.167936;65.958066,79.128815
63.305749,29.606068;64.811142,29.4344
63.391302,15.001415;63.446353,13.845343
63.446353,13.845343;66.556738,13.845343
63.503827,18.72498;68.310521,18.526901
63.562117,20.548236;63.503827,18.72498
63.596263,25.169119;63.675494,22.039486
63.675494,22.039486;62.539847,22.039486
63.84084,85.770025;72.572435,85.712769
64.041237,83.164861;63.84084,85.770025
64.286957,89.906601;64.303946,90.790037
